t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.56,0.04817403505497283,0.09807082814498402,0.03511679566549081,0.016939106303087474,0.014714733409128827,0.012575756641753042,0.23912480022694615,0.32199429740222957,0.1158779954814381,0.08389575358094226,0.04913517675319852,0.04988951326709581,0.0014633293159382714,0.0006113730374468508,0.008317395503259342,0.020415896231911583,-0.08293529402398561,-0.05306380596982758,0.006464889374857711
0.5700000000000001,0.05060119468477205,0.10133609414585575,0.03628890219347042,0.017791052959498167,0.015208888042789605,0.013079970450945442,0.24631626266578052,0.3310958194499217,0.11855118602474408,0.0864988805735537,0.049692960084044974,0.050953835904702635,0.001528690001378405,0.0006512039330280298,0.00878290505927258,0.021546388767502117,-0.08337041079378728,-0.054238176728312056,0.006607048422308112
0.58,0.053100539071454705,0.1046934882470965,0.03748797639954832,0.018669190290722847,0.01570853575826009,0.013594845194637566,0.25356135408172387,0.34042045882559474,0.12127148071605909,0.08913392218989433,0.05023368718865425,0.05202170931501756,0.0015954662007172478,0.0006930237189116993,0.009267568673486996,0.02272244911238267,-0.08376192597862954,-0.055424076908721656,0.006747982499345416
0.59,0.055672592580116864,0.10814525803019386,0.038714487818260215,0.01957383854037738,0.016213502793546754,0.014120416672936599,0.2608576896090069,0.34997151388882775,0.12403857866455571,0.09180110675537438,0.05075671597910244,0.053093193776075444,0.0016636453812877402,0.0007369091178977549,0.009771969176857602,0.02394541332111317,-0.0841088452644128,-0.05662207521988541,0.006887635697479324
0.6,0.058317855727832234,0.11169368455908636,0.03996890299196403,0.020505320503334475,0.016723608904095525,0.014656721343207476,0.2682028843644122,0.3597523825049304,0.12685218249642327,0.09450071645069848,0.05126139228513747,0.0541683605010288,0.0017332144721135,0.0007829398335345596,0.01029671349454727,0.025216673288576966,-0.0844101118559083,-0.05783274387042097,0.00702595629822874
0.61,0.06103680517914014,0.11534108336738587,0.04125168551083608,0.021463962071991475,0.017238667249385393,0.015203796430602382,0.2755945525800797,0.36976656048787726,0.12971199929409943,0.09723308885859494,0.05174705131628038,0.05524729187542457,0.0018041599075758888,0.0008311987219736144,0.010842434685674921,0.026537681726915112,-0.08466460481127908,-0.059056658172677384,0.007162897163194335
0.62,0.06382989373287926,0.11908980543035146,0.04256329606137255,0.02245009279808921,0.017758484293603015,0.015761680041022096,0.2830303067401504,0.3800176401117698,0.13261774134585289,0.09999861852887881,0.05221301902610033,0.05633008170376873,0.0018764676752020136,0.0008817719737988067,0.011409794097376757,0.027909957420155167,-0.08487113686311856,-0.06029439623566181,0.007298416145214637
0.63,0.06669755030041169,0.1229422381222535,0.04390419248151162,0.02346404647034112,0.018282859719573847,0.01633041127650938,0.29050775672300394,0.39050930866822536,0.13556912673359903,0.10279775857337364,0.052658613402371504,0.05741683545043344,0.0019501233680323106,0.0009347493065545333,0.011999483640967944,0.0293350907752039,-0.08502845268110976,-0.06154653838767096,0.007432476593728329
0.64,0.06964017987532382,0.12690080615951416,0.04527482982074396,0.024506161708060022,0.018811586355386642,0.016910030353088266,0.29802450895521004,0.40124534706004683,0.1385658797492034,0.10563102226808363,0.05308314570564974,0.058507670488659146,0.002025112242488761,0.0009902241683438918,0.01261222819302773,0.030814749675418508,-0.08513522706407103,-0.06281366650524747,0.007565047919787562
0.65,0.07265816349473371,0.13096797252975984,0.046675660403814934,0.025576782570893703,0.01934445011301942,0.01750057872105574,0.305578165579261,0.4122296283929592,0.14160773118164707,0.10849898467570877,0.053485921655755435,0.0596027163389095,0.0021014192823969693,0.0010482939532364766,0.013248788128101041,0.0323506856526122,-0.08519006325182935,-0.06409636385369816,0.007696106305159111
