t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.61,0.0621722709573161,0.36808789193204333,0.011470797534803057,0.02261304870746863,-0.011072935234743665,0.015368983494262628,0.2716149061906364,0.7785737026469822,0.130228848482546,0.108973608150399,0.004262305815037972,0.057343598669980456,0.0033825114703223266,0.0008772420199372104,0.010465671419180854,0.025688708648032754,-0.06634347768206283,-0.1042995744166244,0.011118911585489343
0.62,0.06492307177891811,0.37596746848042006,0.01279709077128857,0.02372017338447452,-0.01102822021271951,0.015948508597059673,0.27854875195209244,0.7973976291321778,0.13503680682373206,0.11246271629924352,0.004674048216019992,0.058563216569040004,0.0034946504474999067,0.0009375458905879619,0.011162169826978506,0.027392223367608937,-0.06549066457619426,-0.10590982767086043,0.011309020118391936
0.63,0.06774331094212077,0.38403697297176137,0.014171675076257335,0.02486253397243903,-0.010979587430953123,0.016540284420509442,0.2855020818131881,0.8165600897051525,0.13988718780066467,0.11602110862656931,0.0050458445555323925,0.05979381337412875,0.003608695050939905,0.0010014461391512628,0.011897131958900376,0.029188807195487467,-0.06453900295101633,-0.10754448456171181,0.011500083474959382
0.64,0.07063316852794448,0.39229981454513324,0.015594978498480112,0.02604083297919721,-0.010927436640909331,0.017144422898757464,0.2924719459915971,0.8360658281049329,0.14478076119768166,0.11965073001521465,0.005377647266402019,0.061035820873898874,0.0037246562956697047,0.001069139855631469,0.012672473807323802,0.031083034127965852,-0.06348569837086199,-0.10920345647137379,0.011692401882403489
0.65,0.07359279519207163,0.4007594492835698,0.0170674369397766,0.027255792707319725,-0.010872167748072134,0.017761040366301786,0.2994554098251449,0.8559194877081374,0.1497183274595886,0.12335359408785519,0.005669473487286742,0.06228968728108478,0.0038425484102849756,0.0011408349977213188,0.013490225084681418,0.03307975101096859,-0.0623279205310554,-0.11088660176749379,0.011886318318995979
0.66,0.07662231233540709,0.40941937915846405,0.01858949445053661,0.0285081559275952,-0.010814180152886764,0.01839025772007112,0.3064495577105883,0.8761256009650371,0.1547007155109139,0.12713178035954026,0.005921407538377147,0.0635558767876023,0.003962389278563859,0.0012167508983031163,0.014352534285854307,0.03518408962955739,-0.061062809446262134,-0.11259372114865825,0.012082221333689698
0.67,0.07972181231607296,0.41828315086326334,0.020161603504448247,0.029798686522078965,-0.010753872064496583,0.019032200576670964,0.3134514974556052,0.896688577821409,0.15972878076777536,0.13098743099244642,0.0061336038990396306,0.06483486904522813,0.004084200909732599,0.0012971187843660618,0.015261673764064017,0.03740147879804452,-0.05968748266162571,-0.11432455280713756,0.012280547914283464
0.68,0.08289135870707613,0.4273543545262628,0.021784225254059538,0.031128170092612137,-0.010691639782115262,0.019686999424073426,0.3204583650645539,0.9176126931123806,0.16480340329007662,0.13492274713388758,0.006306290697968309,0.06612715857152117,0.004208009936999389,0.0013821823061167136,0.016220044799035455,0.03973765639667981,-0.05819904291668768,-0.11607876746601611,0.01248178633924572
0.6900000000000001,0.08613098660409486,0.4366366222920233,0.02345782976860046,0.03249741453050728,-0.01062787693902626,0.020354789767026753,0.32746732997953265,0.9389020728839742,0.1699254860849028,0.13893998481136613,0.006439773703468985,0.06743325408522884,0.0043338481439247015,0.0014721980746867603,0.0172301826308857,0.04219868128766522,-0.05659458597164091,-0.11785596273179749,0.012686478861535592
0.7000000000000001,0.08944070298802086,0.44613362676049123,0.025182896255536963,0.033907250543011934,-0.010562973704054941,0.02103571226536515,0.33447560079394617,0.9605606796151918,0.17509595353293772,0.1430414503876563,0.006534440831368267,0.06875367775376844,0.004461753017300359,0.0015674362070412205,0.018294761436075106,0.04479094505054341,-0.05487120931502909,-0.11965565701595263,0.012895224281092656
